L,p_c
64,0.609863
64,0.586426
64,0.562012
64,0.617676
64,0.597168
64,0.594238
64,0.625488
64,0.562012
64,0.597168
64,0.599121
64,0.604980
64,0.576660
64,0.562012
64,0.621582
64,0.595215
64,0.595215
64,0.593262
64,0.562012
64,0.561035
64,0.587402
64,0.595215
64,0.592285
64,0.562012
64,0.595215
64,0.598145
64,0.562012
64,0.592285
64,0.625488
64,0.596191
64,0.583496
64,0.617676
64,0.583496
64,0.587402
64,0.581543
64,0.594238
64,0.587402
64,0.588379
64,0.562012
64,0.585449
64,0.571777
64,0.584473
64,0.609863
64,0.605957
64,0.592285
64,0.602051
64,0.598145
64,0.561035
64,0.582520
64,0.585449
64,0.594238
64,0.569824
64,0.625488
64,0.562012
64,0.625488
64,0.591309
64,0.577637
64,0.609863
64,0.614746
64,0.593262
64,0.596191
64,0.597168
64,0.625488
64,0.587402
64,0.597168
64,0.598145
64,0.605957
64,0.590332
64,0.562012
64,0.597168
64,0.583496
64,0.613770
64,0.576660
64,0.595215
64,0.596191
64,0.588379
64,0.560059
64,0.625488
64,0.582520
64,0.577637
64,0.593262
64,0.607910
64,0.605957
64,0.591309
64,0.605957
64,0.591309
64,0.577637
64,0.613770
64,0.579590
64,0.568848
64,0.562012
64,0.611816
64,0.605957
64,0.598145
64,0.577637
64,0.625488
64,0.595215
64,0.584473
64,0.585449
64,0.565918
64,0.589355
64,0.602051
64,0.583496
64,0.597168
64,0.610840
64,0.569824
64,0.583496
64,0.613770
64,0.593262
64,0.592285
64,0.599121
64,0.585449
64,0.599121
64,0.600098
64,0.613770
64,0.596191
64,0.569824
64,0.593262
64,0.605957
64,0.603027
64,0.586426
64,0.577637
64,0.609863
64,0.577637
64,0.614746
64,0.617676
64,0.594238
64,0.617676
64,0.601074
64,0.578613
64,0.575684
64,0.625488
64,0.603027
64,0.589355
64,0.562012
64,0.590332
64,0.586426
64,0.582520
64,0.596191
64,0.594238
64,0.590332
64,0.597168
64,0.633301
64,0.590332
64,0.600098
64,0.625488
64,0.592285
64,0.581543
64,0.571777
64,0.584473
64,0.589355
64,0.608887
64,0.604980
64,0.596191
64,0.584473
64,0.625488
64,0.562012
64,0.577637
64,0.609863
64,0.597168
64,0.590332
64,0.580566
64,0.602051
64,0.593262
64,0.580566
64,0.592285
64,0.589355
64,0.603027
64,0.589355
64,0.610840
64,0.579590
64,0.602051
64,0.595215
64,0.577637
64,0.603027
64,0.567871
64,0.583496
64,0.609863
64,0.607910
64,0.626465
64,0.625488
64,0.581543
64,0.625488
64,0.559082
64,0.625488
64,0.603027
64,0.611816
64,0.602051
64,0.595215
64,0.604980
64,0.606934
64,0.546387
64,0.590332
64,0.595215
64,0.609863
64,0.600098
64,0.575684
64,0.588379
64,0.605957
64,0.585449
64,0.599121
64,0.579590
64,0.625488
64,0.605957
64,0.595215
64,0.594238
64,0.594238
64,0.587402
64,0.592285
64,0.597168
64,0.609863
64,0.577637
64,0.605957
64,0.597168
64,0.599121
64,0.603027
64,0.592285
64,0.604004
64,0.625488
64,0.606934
64,0.583496
64,0.562012
64,0.579590
64,0.591309
64,0.562012
64,0.597168
64,0.613770
64,0.613770
64,0.598145
64,0.590332
64,0.577637
64,0.585449
64,0.604004
64,0.604004
64,0.568848
64,0.626465
64,0.587402
64,0.546387
64,0.613770
64,0.569824
64,0.602051
64,0.578613
64,0.573730
64,0.573730
64,0.609863
64,0.587402
64,0.627441
64,0.579590
64,0.626465
64,0.588379
64,0.569824
64,0.562012
64,0.593262
64,0.625488
64,0.593262
64,0.604004
64,0.593262
64,0.584473
64,0.605957
64,0.562012
64,0.594238
64,0.599121
64,0.591309
64,0.583496
64,0.577637
64,0.625488
64,0.617676
64,0.602051
64,0.601074
64,0.562012
64,0.589355
64,0.592285
64,0.562012
64,0.596191
64,0.598145
64,0.562012
64,0.581543
64,0.589355
64,0.589355
64,0.585449
64,0.586426
64,0.625488
64,0.613770
64,0.590332
64,0.592285
64,0.609863
64,0.603027
64,0.575684
64,0.609863
64,0.591309
64,0.561035
64,0.594238
64,0.625488
64,0.593262
64,0.583496
64,0.583496
64,0.562012
64,0.595215
64,0.603027
64,0.569824
64,0.597168
64,0.596191
64,0.625488
64,0.592285
64,0.625488
64,0.560059
64,0.583496
64,0.625488
64,0.586426
64,0.611816
64,0.576660
64,0.588379
64,0.573730
64,0.600098
64,0.609863
64,0.625488
64,0.609863
64,0.590332
64,0.574707
64,0.577637
64,0.562012
64,0.580566
64,0.584473
64,0.593262
64,0.597168
64,0.597168
64,0.562012
64,0.614746
64,0.610840
64,0.596191
64,0.602051
64,0.577637
64,0.581543
64,0.625488
64,0.571777
64,0.585449
64,0.593262
64,0.593262
64,0.589355
64,0.611816
64,0.603027
64,0.605957
64,0.577637
64,0.590332
64,0.587402
64,0.577637
64,0.617676
64,0.579590
64,0.562012
64,0.581543
64,0.562012
64,0.583496
64,0.589355
64,0.581543
64,0.596191
64,0.562012
64,0.588379
64,0.562012
64,0.591309
64,0.571777
64,0.596191
64,0.604004
64,0.585449
64,0.583496
64,0.573730
64,0.607910
64,0.625488
64,0.625488
64,0.573730
64,0.569824
64,0.576660
64,0.562012
64,0.625488
64,0.546387
64,0.592285
64,0.602051
64,0.595215
64,0.575684
64,0.611816
64,0.631348
64,0.562012
64,0.577637
64,0.604004
64,0.594238
64,0.599121
64,0.590332
64,0.600098
64,0.602051
64,0.561035
64,0.562012
64,0.577637
64,0.562012
64,0.594238
64,0.625488
64,0.596191
64,0.588379
64,0.596191
64,0.585449
64,0.602051
64,0.581543
64,0.607910
64,0.600098
64,0.597168
64,0.595215
64,0.584473
64,0.598145
64,0.583496
64,0.589355
64,0.595215
64,0.588379
64,0.577637
64,0.592285
64,0.609863
64,0.593262
64,0.605957
64,0.599121
64,0.562012
64,0.576660
64,0.592285
64,0.581543
64,0.594238
64,0.577637
64,0.596191
64,0.611816
64,0.579590
64,0.625488
64,0.581543
64,0.589355
64,0.594238
64,0.602051
64,0.593262
64,0.596191
64,0.596191
64,0.577637
64,0.569824
64,0.577637
64,0.588379
64,0.569824
64,0.609863
64,0.588379
64,0.590332
64,0.581543
64,0.561035
64,0.577637
64,0.593262
64,0.625488
64,0.593262
64,0.593262
64,0.582520
64,0.587402
64,0.595215
64,0.592285
64,0.609863
64,0.562012
64,0.591309
64,0.611816
64,0.562012
64,0.609863
64,0.597168
64,0.590332
64,0.595215
64,0.575684
64,0.580566
64,0.602051
64,0.589355
64,0.598145
64,0.591309
64,0.602051
64,0.562012
64,0.605957
64,0.625488
64,0.569824
64,0.625488
64,0.601074
64,0.585449
64,0.602051
64,0.569824
64,0.577637
64,0.586426
64,0.580566
64,0.602051
64,0.613770
64,0.585449
64,0.577637
64,0.588379
64,0.576660
64,0.592285
64,0.596191
64,0.575684
64,0.593262
64,0.603027
64,0.605957
64,0.562012
64,0.562012
64,0.595215
64,0.609863
64,0.591309
64,0.597168
64,0.602051
64,0.598145
64,0.595215
64,0.609863
64,0.569824
64,0.577637
64,0.585449
64,0.592285
64,0.594238
64,0.594238
64,0.589355
64,0.594238
64,0.602051
64,0.562012
64,0.603027
64,0.607910
64,0.598145
64,0.600098
64,0.602051
64,0.576660
64,0.595215
64,0.572754
64,0.602051
64,0.595215
64,0.558105
64,0.600098
64,0.606934
64,0.607910
64,0.581543
64,0.576660
64,0.598145
64,0.595215
64,0.597168
64,0.595215
64,0.625488
64,0.562012
64,0.609863
64,0.583496
64,0.613770
64,0.596191
64,0.546387
64,0.593262
64,0.575684
64,0.595215
64,0.625488
64,0.594238
64,0.585449
64,0.597168
64,0.609863
64,0.587402
64,0.604004
64,0.577637
64,0.598145
64,0.581543
64,0.625488
64,0.589355
64,0.562012
64,0.588379
64,0.610840
64,0.562012
64,0.589355
64,0.573730
64,0.612793
64,0.590332
64,0.560059
64,0.577637
64,0.617676
64,0.588379
64,0.601074
64,0.562012
64,0.585449
64,0.584473
64,0.577637
64,0.606934
64,0.593262
64,0.587402
64,0.561035
64,0.604004
64,0.589355
64,0.594238
64,0.590332
64,0.593262
64,0.625488
64,0.629395
64,0.562012
64,0.596191
64,0.588379
64,0.591309
64,0.625488
64,0.588379
64,0.607910
64,0.594238
64,0.598145
64,0.561035
64,0.562012
64,0.571777
64,0.594238
64,0.598145
64,0.584473
64,0.562012
64,0.574707
64,0.582520
64,0.584473
64,0.589355
64,0.562012
64,0.581543
64,0.625488
64,0.573730
64,0.625488
64,0.577637
64,0.596191
64,0.614746
64,0.595215
64,0.554199
64,0.627441
64,0.562012
64,0.602051
64,0.601074
64,0.610840
64,0.582520
64,0.581543
64,0.597168
64,0.589355
64,0.582520
64,0.577637
64,0.573730
64,0.587402
64,0.604980
64,0.605957
64,0.588379
64,0.588379
64,0.594238
64,0.577637
64,0.562012
64,0.593262
64,0.585449
64,0.602051
64,0.604004
64,0.577637
64,0.562012
64,0.582520
64,0.629395
64,0.588379
64,0.595215
64,0.597168
64,0.562012
64,0.617676
64,0.587402
64,0.625488
64,0.625488
64,0.582520
64,0.588379
64,0.625488
64,0.597168
64,0.581543
64,0.573730
64,0.589355
64,0.596191
64,0.614746
64,0.601074
64,0.580566
64,0.598145
64,0.589355
64,0.584473
64,0.581543
64,0.585449
64,0.609863
64,0.605957
64,0.621582
64,0.584473
64,0.562012
64,0.577637
64,0.602051
64,0.586426
64,0.598145
64,0.596191
64,0.577637
64,0.598145
64,0.594238
64,0.595215
64,0.577637
64,0.598145
64,0.598145
64,0.581543
64,0.577637
64,0.571777
64,0.594238
64,0.584473
64,0.577637
64,0.596191
64,0.583496
64,0.583496
64,0.586426
64,0.625488
64,0.609863
64,0.578613
64,0.609863
64,0.593262
64,0.579590
64,0.604980
64,0.585449
64,0.625488
64,0.591309
64,0.560059
64,0.542480
64,0.573730
64,0.591309
64,0.625488
64,0.602051
64,0.618652
64,0.565918
64,0.562012
64,0.595215
64,0.626465
64,0.584473
64,0.562012
64,0.594238
64,0.583496
64,0.562012
64,0.603027
64,0.625488
64,0.592285
64,0.595215
64,0.611816
64,0.562012
64,0.577637
64,0.590332
64,0.597168
64,0.609863
64,0.596191
64,0.596191
64,0.589355
64,0.567871
64,0.581543
64,0.593262
64,0.602051
64,0.609863
64,0.581543
64,0.588379
64,0.625488
64,0.602051
64,0.567871
64,0.617676
64,0.574707
64,0.605957
64,0.597168
64,0.597168
64,0.592285
64,0.562012
64,0.581543
64,0.597168
64,0.594238
64,0.569824
64,0.562012
64,0.625488
64,0.604004
64,0.594238
64,0.625488
64,0.586426
64,0.625488
64,0.587402
64,0.585449
64,0.591309
64,0.625488
64,0.586426
64,0.588379
64,0.567871
64,0.604980
64,0.581543
64,0.594238
64,0.609863
64,0.592285
64,0.587402
64,0.558105
64,0.625488
64,0.595215
64,0.595215
64,0.598145
64,0.584473
64,0.577637
64,0.597168
64,0.586426
64,0.604004
64,0.605957
64,0.592285
64,0.577637
64,0.594238
64,0.562012
64,0.584473
64,0.590332
64,0.578613
64,0.585449
64,0.593262
64,0.603027
64,0.594238
64,0.603027
64,0.593262
64,0.587402
64,0.595215
64,0.598145
64,0.587402
64,0.558105
64,0.562012
64,0.585449
64,0.625488
64,0.584473
64,0.577637
64,0.611816
64,0.573730
64,0.587402
64,0.625488
64,0.562012
64,0.590332
64,0.625488
64,0.599121
64,0.590332
64,0.591309
64,0.573730
64,0.562012
64,0.602051
64,0.611816
64,0.562012
64,0.593262
64,0.599121
64,0.562012
64,0.577637
64,0.580566
64,0.569824
64,0.580566
64,0.594238
64,0.574707
64,0.596191
64,0.584473
64,0.562012
64,0.591309
64,0.576660
64,0.576660
64,0.581543
64,0.609863
64,0.596191
64,0.625488
64,0.586426
64,0.596191
64,0.499512
64,0.609863
64,0.626465
64,0.594238
64,0.562012
64,0.577637
64,0.593262
64,0.602051
64,0.607910
64,0.625488
64,0.602051
64,0.574707
64,0.597168
64,0.609863
64,0.625488
64,0.605957
64,0.562012
64,0.562012
64,0.602051
64,0.558105
64,0.565918
64,0.599121
64,0.580566
64,0.626465
64,0.625488
64,0.585449
64,0.600098
64,0.575684
64,0.562012
64,0.598145
64,0.558105
64,0.589355
64,0.591309
64,0.611816
64,0.609863
64,0.627441
64,0.598145
64,0.625488
64,0.589355
64,0.595215
64,0.577637
64,0.612793
64,0.591309
64,0.586426
64,0.597168
64,0.592285
64,0.606934
64,0.625488
64,0.592285
64,0.610840
64,0.602051
64,0.592285
64,0.585449
64,0.594238
64,0.596191
64,0.625488
64,0.602051
64,0.604004
64,0.584473
64,0.602051
64,0.589355
64,0.589355
64,0.618652
64,0.617676
64,0.583496
64,0.598145
64,0.613770
64,0.609863
64,0.609863
64,0.592285
64,0.590332
64,0.605957
64,0.598145
64,0.591309
64,0.589355
64,0.625488
64,0.609863
64,0.530762
64,0.609863
64,0.581543
64,0.613770
64,0.656738
64,0.607910
64,0.607910
64,0.596191
64,0.558105
64,0.588379
64,0.587402
64,0.584473
64,0.593262
64,0.590332
64,0.605957
64,0.583496
64,0.587402
64,0.594238
64,0.589355
64,0.594238
64,0.576660
64,0.625488
64,0.591309
64,0.583496
64,0.590332
64,0.569824
64,0.596191
64,0.595215
64,0.585449
64,0.594238
64,0.600098
64,0.619629
64,0.604980
64,0.625488
64,0.573730
64,0.586426
64,0.562012
64,0.577637
64,0.592285
64,0.558105
64,0.603027
64,0.595215
64,0.609863
64,0.578613
64,0.592285
64,0.577637
64,0.569824
64,0.593262
64,0.586426
64,0.602051
64,0.577637
64,0.562012
64,0.575684
64,0.609863
64,0.609863
64,0.602051
64,0.562012
64,0.562012
64,0.598145
64,0.605957
64,0.587402
64,0.593262
64,0.559082
64,0.594238
64,0.562012
64,0.589355
64,0.583496
64,0.583496
64,0.585449
64,0.577637
64,0.605957
64,0.612793
64,0.599121
64,0.575684
64,0.577637
64,0.575684
64,0.609863
64,0.592285
64,0.562012
64,0.578613
64,0.571777
64,0.577637
64,0.604004
64,0.602051
64,0.602051
64,0.575684
64,0.582520
64,0.593262
64,0.605957
64,0.577637
64,0.602051
64,0.609863
64,0.554199
64,0.596191
64,0.593262
64,0.606934
64,0.592285
64,0.583496
64,0.569824
64,0.609863
64,0.590332
64,0.592285
64,0.588379
64,0.575684
64,0.598145
64,0.599121
64,0.581543
64,0.586426
64,0.625488
64,0.601074
64,0.598145
64,0.611816
64,0.606934
64,0.590332
64,0.594238
64,0.617676
64,0.595215
64,0.589355
64,0.589355
64,0.599121
64,0.599121
64,0.593262
64,0.596191
64,0.625488
64,0.550293
64,0.593262
64,0.588379
64,0.585449
64,0.585449
64,0.591309
64,0.587402
64,0.575684
64,0.600098
64,0.585449
64,0.593262
64,0.562012
64,0.590332
64,0.562012
64,0.569824
64,0.611816
64,0.605957
64,0.602051
64,0.562012
64,0.591309
64,0.604004
64,0.585449
64,0.569824
64,0.575684
64,0.604980
64,0.577637
64,0.585449
64,0.597168
64,0.591309
64,0.577637
64,0.585449
64,0.596191
64,0.596191
64,0.598145
64,0.604980
64,0.590332
64,0.562012
64,0.595215
64,0.583496
64,0.604004
64,0.584473
64,0.581543
64,0.593262
64,0.613770
64,0.576660
64,0.585449
64,0.619629
64,0.562012
64,0.583496
64,0.591309
64,0.591309
64,0.593262
64,0.591309
64,0.603027
64,0.594238
64,0.588379
64,0.585449
64,0.609863
64,0.587402
64,0.586426
64,0.601074
64,0.561035
64,0.600098
64,0.584473
64,0.609863
64,0.572754
64,0.571777
64,0.567871
64,0.591309
64,0.609863
64,0.625488
64,0.592285
64,0.598145
64,0.609863
64,0.562012
64,0.560059
64,0.600098
64,0.591309
64,0.585449
64,0.585449
64,0.625488
64,0.587402
64,0.569824
64,0.598145
64,0.595215
64,0.609863
64,0.597168
64,0.569824
64,0.584473
64,0.602051
64,0.600098
64,0.596191
64,0.600098
64,0.583496
64,0.606934
64,0.602051
64,0.573730
64,0.587402
64,0.584473
64,0.609863
64,0.585449
64,0.625488
64,0.612793
64,0.595215
64,0.562012
64,0.577637
64,0.561035
64,0.569824
64,0.577637
64,0.611816
64,0.610840
64,0.558105
64,0.577637
64,0.596191
64,0.613770
64,0.584473
64,0.625488
64,0.562012
64,0.590332
64,0.582520
64,0.602051
64,0.576660
64,0.567871
64,0.562012
64,0.609863
64,0.597168
64,0.602051
64,0.597168
64,0.603027
64,0.603027
64,0.596191
64,0.594238
64,0.598145
64,0.605957
64,0.600098
64,0.554199
64,0.609863
64,0.609863
64,0.592285
64,0.606934
64,0.577637
64,0.584473
64,0.593262
64,0.601074
64,0.611816
64,0.611816
64,0.569824
64,0.572754
64,0.587402
64,0.577637
64,0.595215
64,0.600098
64,0.614746
64,0.581543
64,0.585449
64,0.562012
64,0.573730
64,0.562012
64,0.572754
64,0.581543
64,0.585449
64,0.585449
64,0.625488
64,0.562012
64,0.575684
64,0.573730
64,0.625488
64,0.577637
64,0.562012
64,0.577637
64,0.593262
64,0.591309
64,0.602051
64,0.633301
64,0.594238
64,0.591309
64,0.605957
64,0.594238
64,0.573730
64,0.579590
64,0.591309
64,0.569824
64,0.587402
64,0.586426
64,0.577637
64,0.594238
64,0.602051
64,0.595215
64,0.585449
64,0.594238
64,0.594238
64,0.625488
64,0.562012
64,0.625488
64,0.600098
64,0.604004
64,0.588379
64,0.588379
64,0.586426
64,0.599121
64,0.595215
64,0.577637
64,0.595215
64,0.629395
64,0.609863
64,0.609863
64,0.558105
64,0.584473
64,0.589355
64,0.589355
64,0.561035
64,0.625488
64,0.597168
64,0.583496
64,0.629395
64,0.589355
64,0.625488
64,0.598145
64,0.565918
64,0.590332
64,0.599121
64,0.625488
64,0.577637
64,0.584473
64,0.590332
64,0.569824
64,0.625488
64,0.596191
64,0.562012
64,0.602051
64,0.589355
64,0.586426
64,0.613770
64,0.590332
64,0.586426
64,0.597168
64,0.589355
64,0.609863
64,0.604980
64,0.613770
64,0.604004
64,0.606934
64,0.601074
64,0.602051
64,0.589355
64,0.625488
64,0.562012
64,0.581543
64,0.591309
64,0.585449
64,0.577637
64,0.585449
64,0.590332
64,0.593262
64,0.579590
64,0.577637
64,0.600098
64,0.592285
64,0.589355
64,0.582520
64,0.575684
64,0.588379
64,0.573730
64,0.585449
64,0.584473
64,0.583496
64,0.585449
64,0.586426
64,0.573730
64,0.586426
64,0.577637
64,0.625488
64,0.591309
64,0.587402
64,0.609863
64,0.586426
64,0.589355
64,0.612793
64,0.617676
64,0.621582
64,0.583496
64,0.589355
64,0.595215
64,0.590332
64,0.590332
64,0.594238
64,0.579590
64,0.572754
64,0.581543
64,0.598145
64,0.586426
64,0.572754
64,0.625488
64,0.553223
64,0.604980
64,0.576660
64,0.590332
64,0.590332
64,0.592285
64,0.585449
64,0.562012
64,0.603027
64,0.604004
64,0.588379
64,0.596191
64,0.619629
64,0.593262
64,0.589355
64,0.610840
64,0.580566
64,0.553223
64,0.619629
64,0.593262
64,0.583496
64,0.597168
64,0.598145
64,0.641113
64,0.567871
64,0.609863
64,0.610840
64,0.595215
64,0.573730
64,0.603027
64,0.605957
64,0.656738
64,0.597168
64,0.595215
64,0.609863
64,0.588379
64,0.585449
64,0.579590
64,0.583496
64,0.577637
64,0.562012
64,0.625488
64,0.579590
64,0.562012
64,0.586426
64,0.609863
64,0.602051
64,0.598145
64,0.625488
64,0.625488
64,0.617676
64,0.625488
64,0.562012
64,0.594238
64,0.610840
64,0.577637
64,0.588379
64,0.602051
64,0.625488
64,0.583496
64,0.577637
64,0.565918
64,0.625488
64,0.602051
64,0.588379
64,0.584473
64,0.590332
64,0.595215
64,0.583496
64,0.577637
64,0.562012
64,0.593262
64,0.603027
64,0.617676
64,0.600098
64,0.587402
64,0.589355
64,0.609863
64,0.573730
64,0.605957
64,0.600098
64,0.597168
64,0.633301
64,0.573730
64,0.562012
64,0.601074
64,0.576660
64,0.562012
64,0.598145
64,0.586426
64,0.609863
64,0.597168
64,0.577637
64,0.587402
64,0.602051
64,0.586426
64,0.598145
64,0.581543
64,0.583496
64,0.586426
64,0.560059
64,0.560059
64,0.604980
64,0.625488
64,0.590332
64,0.577637
64,0.625488
64,0.583496
64,0.577637
64,0.603027
64,0.592285
64,0.586426
64,0.590332
64,0.589355
64,0.605957
64,0.579590
64,0.594238
64,0.587402
64,0.590332
64,0.607910
64,0.589355
64,0.590332
64,0.560059
64,0.562012
64,0.609863
64,0.613770
64,0.602051
64,0.602051
64,0.562012
64,0.594238
64,0.585449
64,0.610840
64,0.613770
64,0.577637
64,0.601074
64,0.613770
64,0.588379
64,0.600098
64,0.590332
64,0.617676
64,0.596191
64,0.594238
64,0.609863
64,0.581543
64,0.587402
64,0.590332
64,0.577637
64,0.577637
64,0.561035
64,0.573730
64,0.598145
64,0.585449
64,0.596191
64,0.591309
64,0.577637
64,0.580566
64,0.583496
64,0.602051
64,0.604004
64,0.625488
64,0.625488
64,0.602051
64,0.562012
64,0.599121
64,0.609863
64,0.585449
64,0.627441
64,0.609863
64,0.596191
64,0.607910
64,0.562012
64,0.604004
64,0.589355
64,0.584473
64,0.597168
64,0.588379
64,0.610840
64,0.595215
64,0.625488
64,0.590332
64,0.625488
64,0.593262
64,0.595215
64,0.592285
64,0.562012
64,0.596191
64,0.609863
64,0.602051
64,0.601074
64,0.596191
64,0.567871
64,0.587402
64,0.609863
64,0.577637
64,0.596191
64,0.612793
64,0.625488
64,0.592285
64,0.600098
64,0.594238
64,0.606934
64,0.589355
64,0.562012
64,0.587402
64,0.592285
64,0.614746
64,0.590332
64,0.625488
64,0.589355
64,0.592285
64,0.609863
64,0.562012
64,0.609863
64,0.625488
64,0.600098
64,0.558105
64,0.611816
64,0.594238
64,0.562012
64,0.562012
64,0.591309
64,0.577637
64,0.583496
64,0.584473
64,0.588379
64,0.584473
64,0.613770
64,0.587402
64,0.554199
64,0.609863
64,0.562012
64,0.562012
64,0.603027
64,0.602051
64,0.625488
64,0.597168
64,0.600098
64,0.595215
64,0.593262
64,0.594238
64,0.587402
64,0.577637
64,0.562012
64,0.589355
64,0.617676
64,0.611816
64,0.599121
64,0.625488
64,0.609863
64,0.602051
64,0.571777
64,0.589355
64,0.565918
64,0.588379
64,0.600098
64,0.626465
64,0.625488
64,0.602051
64,0.581543
64,0.609863
64,0.573730
64,0.591309
64,0.588379
64,0.618652
64,0.596191
64,0.589355
64,0.604004
64,0.583496
64,0.598145
64,0.598145
64,0.595215
64,0.600098
64,0.605957
64,0.595215
64,0.599121
64,0.595215
64,0.595215
64,0.577637
64,0.561035
64,0.604004
64,0.577637
64,0.573730
64,0.617676
64,0.625488
64,0.594238
64,0.625488
64,0.577637
64,0.626465
64,0.594238
64,0.585449
64,0.577637
64,0.598145
64,0.581543
64,0.590332
64,0.604004
64,0.613770
64,0.583496
64,0.588379
64,0.597168
64,0.626465
64,0.585449
64,0.585449
64,0.596191
64,0.600098
64,0.588379
64,0.583496
64,0.597168
64,0.600098
64,0.586426
64,0.625488
64,0.584473
64,0.598145
64,0.599121
64,0.591309
64,0.598145
64,0.581543
64,0.562012
64,0.597168
64,0.593262
64,0.604004
64,0.607910
64,0.594238
64,0.587402
64,0.609863
64,0.590332
64,0.586426
64,0.590332
64,0.609863
64,0.594238
64,0.588379
64,0.582520
64,0.588379
64,0.562012
64,0.598145
64,0.608887
64,0.602051
64,0.598145
64,0.598145
64,0.546387
64,0.593262
64,0.601074
64,0.598145
64,0.562012
64,0.589355
64,0.583496
64,0.588379
64,0.593262
64,0.598145
64,0.562012
64,0.594238
64,0.603027
64,0.591309
64,0.602051
64,0.596191
64,0.569824
64,0.579590
64,0.583496
64,0.583496
64,0.587402
64,0.562012
64,0.573730
64,0.598145
64,0.582520
64,0.605957
64,0.604980
64,0.591309
64,0.602051
64,0.589355
64,0.582520
64,0.596191
64,0.609863
64,0.561035
64,0.562012
64,0.593262
64,0.617676
64,0.598145
64,0.588379
64,0.625488
64,0.562012
64,0.585449
64,0.586426
64,0.546387
64,0.594238
64,0.577637
64,0.560059
64,0.578613
64,0.568848
64,0.590332
64,0.596191
64,0.575684
64,0.588379
64,0.589355
64,0.594238
64,0.593262
64,0.595215
64,0.600098
64,0.597168
64,0.599121
64,0.593262
64,0.625488
64,0.572754
64,0.589355
64,0.604004
64,0.605957
64,0.577637
64,0.598145
64,0.595215
64,0.617676
64,0.575684
64,0.593262
64,0.593262
64,0.598145
64,0.589355
64,0.590332
64,0.562012
64,0.562012
64,0.576660
